2020-11-27 15:49:55,161 [trainer.py:497] INFO Test Epoch 23 | Loss: 0.0006 | acc: 0.9906
2020-11-27 15:50:08,632 [trainer.py:496] INFO Train Epoch 24 | Loss: 0.0011 | acc: 0.9831
2020-11-27 15:50:08,634 [trainer.py:497] INFO Test Epoch 24 | Loss: 0.0006 | acc: 0.9897
2020-11-27 15:50:21,164 [trainer.py:496] INFO Train Epoch 25 | Loss: 0.0011 | acc: 0.9836
2020-11-27 15:50:21,164 [trainer.py:497] INFO Test Epoch 25 | Loss: 0.0006 | acc: 0.9904
2020-11-27 15:50:34,415 [trainer.py:496] INFO Train Epoch 26 | Loss: 0.0011 | acc: 0.9834
2020-11-27 15:50:34,415 [trainer.py:497] INFO Test Epoch 26 | Loss: 0.0006 | acc: 0.9901
2020-11-27 15:50:46,860 [trainer.py:496] INFO Train Epoch 27 | Loss: 0.0011 | acc: 0.9834
2020-11-27 15:50:46,861 [trainer.py:497] INFO Test Epoch 27 | Loss: 0.0006 | acc: 0.9894
2020-11-27 15:51:00,176 [trainer.py:496] INFO Train Epoch 28 | Loss: 0.0010 | acc: 0.9836
2020-11-27 15:51:00,177 [trainer.py:497] INFO Test Epoch 28 | Loss: 0.0006 | acc: 0.9898
2020-11-27 15:51:12,765 [trainer.py:496] INFO Train Epoch 29 | Loss: 0.0010 | acc: 0.9840
2020-11-27 15:51:12,765 [trainer.py:497] INFO Test Epoch 29 | Loss: 0.0006 | acc: 0.9902
2020-11-27 15:51:27,031 [trainer.py:496] INFO Train Epoch 30 | Loss: 0.0011 | acc: 0.9835
2020-11-27 15:51:27,032 [trainer.py:497] INFO Test Epoch 30 | Loss: 0.0006 | acc: 0.9892
2020-11-27 15:51:40,468 [trainer.py:496] INFO Train Epoch 31 | Loss: 0.0010 | acc: 0.9846
2020-11-27 15:51:40,469 [trainer.py:497] INFO Test Epoch 31 | Loss: 0.0006 | acc: 0.9890
2020-11-27 15:51:53,064 [trainer.py:496] INFO Train Epoch 32 | Loss: 0.0010 | acc: 0.9847
2020-11-27 15:51:53,064 [trainer.py:497] INFO Test Epoch 32 | Loss: 0.0006 | acc: 0.9899
2020-11-27 15:52:06,381 [trainer.py:496] INFO Train Epoch 33 | Loss: 0.0010 | acc: 0.9850
2020-11-27 15:52:06,381 [trainer.py:497] INFO Test Epoch 33 | Loss: 0.0006 | acc: 0.9893
2020-11-27 15:52:19,718 [trainer.py:496] INFO Train Epoch 34 | Loss: 0.0010 | acc: 0.9849
2020-11-27 15:52:19,719 [trainer.py:497] INFO Test Epoch 34 | Loss: 0.0007 | acc: 0.9884
2020-11-27 15:52:33,808 [trainer.py:496] INFO Train Epoch 35 | Loss: 0.0010 | acc: 0.9851
2020-11-27 15:52:33,809 [trainer.py:497] INFO Test Epoch 35 | Loss: 0.0006 | acc: 0.9898
